date,p0,p1,datestring
1791-09-09,1017.9,1015.1,1791_September_9
1791-09-10,1013.6,1008.9,1791_September_10
1791-09-11,9999.9,1004.7,1791_September_11
1791-09-12,1001.4,1005.3,1791_September_12
1791-09-13,1008.5,1008.1,1791_September_13
1791-09-14,1007.9,1005.7,1791_September_14
1791-09-15,1007.2,1001.3,1791_September_15
1791-09-16,1008.8,1016.1,1791_September_16
1791-09-17,1015.8,1015.5,1791_September_17
1791-09-18,1016.4,1012.6,1791_September_18
1791-09-19,1010.0,1004.3,1791_September_19
1791-09-20,1003.7,1006.4,1791_September_20
1791-09-21,1015.9,1020.7,1791_September_21
1791-09-22,1025.2,1022.0,1791_September_22
1791-09-23,1019.2,1011.9,1791_September_23
1791-09-24,1011.1,1013.9,1791_September_24
1791-09-25,1012.5,1016.0,1791_September_25
1791-09-26,1017.9,1016.0,1791_September_26
1791-09-27,1009.0,9999.9,1791_September_27
1791-09-28,1005.1,1014.7,1791_September_28
1791-09-29,1019.3,1016.7,1791_September_29
1791-09-30,1016.1,1012.5,1791_September_30
,9999.9,9999.9,1791_September_31
1791-10-01,1011.0,1004.5,1791_October_1
1791-10-02,1003.5,1004.2,1791_October_2
1791-10-03,998.4,1008.2,1791_October_3
1791-10-04,1016.9,1018.4,1791_October_4
1791-10-05,1017.2,9999.9,1791_October_5
1791-10-06,1007.2,1012.8,1791_October_6
1791-10-07,9999.9,1007.4,1791_October_7
1791-10-08,1001.5,1007.4,1791_October_8
1791-10-09,1012.5,1004.8,1791_October_9
1791-10-10,1016.4,1021.6,1791_October_10
1791-10-11,1023.6,1018.9,1791_October_11
1791-10-12,1013.4,1011.2,1791_October_12
1791-10-13,1019.9,1028.5,1791_October_13
1791-10-14,1030.5,1044.0,1791_October_14
1791-10-15,1005.8,1016.2,1791_October_15
1791-10-16,1018.9,1007.7,1791_October_16
1791-10-17,1005.8,1017.7,1791_October_17
1791-10-18,1020.5,1021.1,1791_October_18
1791-10-19,1024.8,1025.3,1791_October_19
1791-10-20,1024.0,1015.3,1791_October_20
1791-10-21,1013.4,1008.9,1791_October_21
1791-10-22,1005.7,999.6,1791_October_22
1791-10-23,993.5,999.6,1791_October_23
1791-10-24,1009.7,1009.3,1791_October_24
1791-10-25,1008.1,1007.3,1791_October_25
1791-10-26,9999.9,1012.2,1791_October_26
1791-10-27,1013.1,1010.9,1791_October_27
1791-10-28,1009.8,1006.8,1791_October_28
1791-10-29,1007.5,1007.0,1791_October_29
1791-10-30,1004.1,994.0,1791_October_30
1791-10-31,990.1,999.8,1791_October_31
1791-11-01,1005.3,9999.9,1791_November_1
1791-11-02,9999.9,1024.0,1791_November_2
1791-11-03,1020.9,1009.3,1791_November_3
1791-11-04,1005.0,1011.9,1791_November_4
1791-11-05,1014.9,1008.4,1791_November_5
1791-11-06,1010.9,1014.9,1791_November_6
1791-11-07,1017.2,1016.1,1791_November_7
1791-11-08,1016.7,1015.8,1791_November_8
1791-11-09,1017.6,1006.1,1791_November_9
1791-11-10,1004.4,999.1,1791_November_10
1791-11-11,992.5,1000.1,1791_November_11
1791-11-12,9999.9,1005.1,1791_November_12
1791-11-13,1006.2,1004.2,1791_November_13
1791-11-14,1003.0,995.7,1791_November_14
1791-11-15,985.8,990.6,1791_November_15
1791-11-16,1004.1,1019.3,1791_November_16
1791-11-17,1027.3,1020.0,1791_November_17
1791-11-18,1012.5,9999.9,1791_November_18
1791-11-19,1004.5,1015.6,1791_November_19
1791-11-20,1025.3,1028.2,1791_November_20
1791-11-21,1025.1,1007.8,1791_November_21
1791-11-22,1010.9,1012.9,1791_November_22
1791-11-23,1015.8,1015.2,1791_November_23
1791-11-24,1017.6,1003.0,1791_November_24
1791-11-25,991.3,1000.1,1791_November_25
1791-11-26,1010.8,1019.5,1791_November_26
1791-11-27,1022.3,1018.2,1791_November_27
1791-11-28,1015.8,1006.5,1791_November_28
1791-11-29,1009.7,1018.4,1791_November_29
1791-11-30,1021.8,1017.6,1791_November_30
,9999.9,9999.9,1791_November_31
1791-12-01,1017.2,1003.2,1791_December_1
1791-12-02,1000.2,1013.3,1791_December_2
1791-12-03,1022.2,1028.8,1791_December_3
1791-12-04,1029.2,1022.2,1791_December_4
1791-12-05,1018.4,1009.0,1791_December_5
1791-12-06,1004.6,1003.8,1791_December_6
1791-12-07,1001.8,995.9,1791_December_7
1791-12-08,998.0,995.3,1791_December_8
1791-12-09,995.6,999.4,1791_December_9
1791-12-10,1006.0,1011.1,1791_December_10
1791-12-11,1015.4,1014.0,1791_December_11
1791-12-12,1010.5,988.5,1791_December_12
1791-12-13,971.3,979.4,1791_December_13
1791-12-14,984.6,9999.9,1791_December_14
1791-12-15,9999.9,9999.9,1791_December_15
1791-12-16,9999.9,1000.9,1791_December_16
1791-12-17,1012.8,1020.0,1791_December_17
1791-12-18,1015.5,1008.4,1791_December_18
1791-12-19,1009.9,1016.0,1791_December_19
1791-12-20,1018.5,1012.1,1791_December_20
1791-12-21,1018.2,1015.9,1791_December_21
1791-12-22,1003.4,1009.4,1791_December_22
1791-12-23,1017.9,1017.0,1791_December_23
1791-12-24,1017.2,1012.6,1791_December_24
1791-12-25,1008.4,1002.4,1791_December_25
1791-12-26,1005.6,1001.7,1791_December_26
1791-12-27,1008.1,1010.6,1791_December_27
1791-12-28,1007.9,1003.6,1791_December_28
1791-12-29,1011.4,1019.4,1791_December_29
1791-12-30,1022.8,1018.0,1791_December_30
1791-12-31,1019.1,1024.6,1791_December_31
1792-01-01,1025.4,1017.0,1792_January_1
1792-01-02,1011.3,1003.9,1792_January_2
1792-01-03,1001.5,1003.3,1792_January_3
1792-01-04,1007.4,1018.2,1792_January_4
1792-01-05,1019.7,999.0,1792_January_5
1792-01-06,996.3,1010.6,1792_January_6
1792-01-07,1015.8,1015.1,1792_January_7
1792-01-08,1014.3,1007.5,1792_January_8
1792-01-09,1012.7,1019.0,1792_January_9
1792-01-10,1021.5,1021.5,1792_January_10
1792-01-11,1023.2,1020.5,1792_January_11
1792-01-12,1019.5,1004.2,1792_January_12
1792-01-13,985.6,989.1,1792_January_13
1792-01-14,994.4,999.0,1792_January_14
1792-01-15,1002.5,1008.4,1792_January_15
1792-01-16,1009.7,1012.3,1792_January_16
1792-01-17,1013.9,1013.9,1792_January_17
1792-01-18,1015.5,1001.8,1792_January_18
1792-01-19,983.2,990.6,1792_January_19
1792-01-20,995.2,991.7,1792_January_20
1792-01-21,999.9,1006.9,1792_January_21
1792-01-22,1008.2,1011.6,1792_January_22
1792-01-23,1017.2,1016.1,1792_January_23
1792-01-24,1012.6,1009.9,1792_January_24
1792-01-25,1011.8,1017.2,1792_January_25
1792-01-26,1018.1,1016.5,1792_January_26
1792-01-27,1018.5,1020.3,1792_January_27
1792-01-28,1023.0,1022.0,1792_January_28
1792-01-29,1023.1,1025.5,1792_January_29
1792-01-30,1028.8,1026.3,1792_January_30
1792-01-31,1012.0,990.7,1792_January_31
1792-02-01,997.5,1002.5,1792_February_1
1792-02-02,1006.9,9999.9,1792_February_2
1792-02-03,1019.2,1011.9,1792_February_3
1792-02-04,1010.6,9999.9,1792_February_4
1792-02-05,1001.4,1005.1,1792_February_5
1792-02-06,1014.7,1021.8,1792_February_6
1792-02-07,1024.2,1012.5,1792_February_7
1792-02-08,1007.3,1007.8,1792_February_8
1792-02-09,1003.4,1006.8,1792_February_9
1792-02-10,1010.6,1018.9,1792_February_10
1792-02-11,1023.1,1021.0,1792_February_11
1792-02-12,1021.1,1022.1,1792_February_12
1792-02-13,1025.8,1020.2,1792_February_13
1792-02-14,1020.6,1016.8,1792_February_14
1792-02-15,1015.2,1010.1,1792_February_15
1792-02-16,1007.4,1005.0,1792_February_16
1792-02-17,1001.9,997.6,1792_February_17
1792-02-18,995.2,9999.9,1792_February_18
1792-02-19,992.3,995.5,1792_February_19
1792-02-20,1000.0,998.5,1792_February_20
1792-02-21,995.8,999.4,1792_February_21
1792-02-22,1001.5,1013.2,1792_February_22
1792-02-23,1014.8,1012.0,1792_February_23
1792-02-24,1012.3,1003.4,1792_February_24
1792-02-25,1014.5,1013.8,1792_February_25
1792-02-26,1015.6,997.8,1792_February_26
1792-02-27,978.1,1001.8,1792_February_27
1792-02-28,1011.9,1015.5,1792_February_28
1792-02-29,1021.7,1018.0,1792_February_29
,9999.9,9999.9,1792_February_30
,9999.9,9999.9,1792_February_31
1792-03-01,1019.4,1013.2,1792_March_1
1792-03-02,1005.9,1000.2,1792_March_2
1792-03-03,1000.7,1003.5,1792_March_3
1792-03-04,1007.4,1012.3,1792_March_4
1792-03-05,1008.0,994.5,1792_March_5
1792-03-06,999.3,1009.7,1792_March_6
1792-03-07,1013.7,982.1,1792_March_7
1792-03-08,981.2,1010.9,1792_March_8
1792-03-09,1011.3,1014.9,1792_March_9
1792-03-10,1010.4,980.0,1792_March_10
1792-03-11,1014.3,986.8,1792_March_11
1792-03-12,988.1,991.9,1792_March_12
1792-03-13,994.1,998.3,1792_March_13
1792-03-14,1001.9,1008.5,1792_March_14
1792-03-15,1014.3,1011.5,1792_March_15
1792-03-16,1007.5,1006.8,1792_March_16
1792-03-17,1008.9,1014.7,1792_March_17
1792-03-18,1015.8,1008.8,1792_March_18
1792-03-19,999.9,996.7,1792_March_19
1792-03-20,999.0,1006.3,1792_March_20
1792-03-21,1010.4,1019.2,1792_March_21
1792-03-22,1023.3,1026.1,1792_March_22
1792-03-23,1027.6,1015.2,1792_March_23
1792-03-24,1015.1,1019.3,1792_March_24
1792-03-25,1023.7,1024.6,1792_March_25
1792-03-26,1025.9,1020.9,1792_March_26
1792-03-27,1013.9,1007.5,1792_March_27
1792-03-28,1001.1,996.0,1792_March_28
1792-03-29,996.1,999.9,1792_March_29
1792-03-30,1003.9,1012.0,1792_March_30
1792-03-31,1013.5,1013.9,1792_March_31
1792-04-01,1017.1,1015.7,1792_April_1
1792-04-02,1015.7,1016.0,1792_April_2
1792-04-03,1019.6,1025.3,1792_April_3
1792-04-04,1028.9,1028.0,1792_April_4
1792-04-05,1025.9,1020.0,1792_April_5
1792-04-06,1021.7,1011.6,1792_April_6
1792-04-07,1008.9,1026.7,1792_April_7
1792-04-08,1031.0,1024.3,1792_April_8
1792-04-09,1020.3,1007.0,1792_April_9
1792-04-10,1007.6,1018.8,1792_April_10
1792-04-11,1022.1,1012.7,1792_April_11
1792-04-12,1016.1,1019.3,1792_April_12
1792-04-13,1019.5,1010.5,1792_April_13
1792-04-14,1003.0,1002.8,1792_April_14
1792-04-15,1006.0,1007.5,1792_April_15
1792-04-16,1009.0,1014.7,1792_April_16
1792-04-17,1010.8,1037.5,1792_April_17
1792-04-18,1006.8,9999.9,1792_April_18
1792-04-19,9999.9,1014.3,1792_April_19
1792-04-20,1014.4,1014.2,1792_April_20
1792-04-21,1016.3,1013.7,1792_April_21
1792-04-22,1011.2,1009.2,1792_April_22
1792-04-23,1006.8,1006.4,1792_April_23
1792-04-24,1009.9,1015.5,1792_April_24
1792-04-25,1019.0,1018.4,1792_April_25
1792-04-26,1013.5,1004.3,1792_April_26
1792-04-27,1006.1,1008.5,1792_April_27
1792-04-28,1009.5,1008.3,1792_April_28
1792-04-29,1013.0,1013.3,1792_April_29
1792-04-30,1014.6,1014.2,1792_April_30
,9999.9,9999.9,1792_April_31
1792-05-01,1016.1,1014.0,1792_May_1
1792-05-02,1014.2,1011.8,1792_May_2
1792-05-03,1010.0,1007.0,1792_May_3
1792-05-04,1003.8,1005.6,1792_May_4
1792-05-05,1006.4,1007.3,1792_May_5
1792-05-06,1009.3,1009.6,1792_May_6
1792-05-07,1010.3,1012.5,1792_May_7
1792-05-08,1013.1,1014.1,1792_May_8
1792-05-09,1014.5,1010.0,1792_May_9
1792-05-10,1008.4,1012.0,1792_May_10
1792-05-11,1012.5,1004.5,1792_May_11
1792-05-12,1004.9,1004.8,1792_May_12
1792-05-13,1004.0,1003.5,1792_May_13
1792-05-14,1008.5,1016.3,1792_May_14
1792-05-15,1016.7,1009.8,1792_May_15
1792-05-16,1011.8,1004.4,1792_May_16
1792-05-17,9999.9,1010.9,1792_May_17
1792-05-18,1012.8,1017.8,1792_May_18
1792-05-19,1020.8,1019.2,1792_May_19
1792-05-20,1018.4,1012.6,1792_May_20
1792-05-21,1012.6,1018.4,1792_May_21
1792-05-22,1019.6,1016.7,1792_May_22
1792-05-23,1017.1,1016.0,1792_May_23
1792-05-24,9999.9,1009.1,1792_May_24
1792-05-25,1008.9,9999.9,1792_May_25
1792-05-26,9999.9,1004.2,1792_May_26
1792-05-27,1002.3,1003.1,1792_May_27
1792-05-28,1003.6,1012.3,1792_May_28
1792-05-29,1015.0,1010.5,1792_May_29
1792-05-30,1007.8,1008.4,1792_May_30
1792-05-31,1009.9,1007.8,1792_May_31
1792-06-01,1018.1,1018.8,1792_June_1
1792-06-02,1014.3,1007.2,1792_June_2
1792-06-03,1009.2,1018.9,1792_June_3
1792-06-04,1021.8,1017.6,1792_June_4
1792-06-05,1010.9,1010.7,1792_June_5
1792-06-06,9999.9,1008.9,1792_June_6
1792-06-07,1006.8,1010.4,1792_June_7
1792-06-08,1012.7,1015.0,1792_June_8
1792-06-09,1016.6,1016.8,1792_June_9
1792-06-10,1016.8,1015.2,1792_June_10
1792-06-11,1015.2,1018.3,1792_June_11
1792-06-12,1018.7,1019.8,1792_June_12
1792-06-13,1020.2,1016.4,1792_June_13
1792-06-14,1015.6,1012.1,1792_June_14
1792-06-15,1013.4,9999.9,1792_June_15
1792-06-16,1012.0,1011.0,1792_June_16
1792-06-17,1010.8,1011.0,1792_June_17
1792-06-18,1016.0,9999.9,1792_June_18
1792-06-19,1017.1,1009.3,1792_June_19
1792-06-20,1003.7,1006.2,1792_June_20
1792-06-21,1006.5,1001.4,1792_June_21
1792-06-22,1001.0,997.5,1792_June_22
1792-06-23,999.8,9999.9,1792_June_23
1792-06-24,1012.4,1015.2,1792_June_24
1792-06-25,1015.5,1013.8,1792_June_25
1792-06-26,1014.2,1010.9,1792_June_26
1792-06-27,1011.5,1009.3,1792_June_27
1792-06-28,1010.7,1007.3,1792_June_28
1792-06-29,1002.2,1001.4,1792_June_29
1792-06-30,1004.6,1005.7,1792_June_30
,9999.9,9999.9,1792_June_31
1792-07-01,1004.8,1002.2,1792_July_1
1792-07-02,998.9,1008.4,1792_July_2
1792-07-03,1010.3,1006.9,1792_July_3
1792-07-04,1005.3,1011.7,1792_July_4
1792-07-05,1015.2,1017.5,1792_July_5
1792-07-06,1018.6,1020.0,1792_July_6
1792-07-07,1018.9,1014.6,1792_July_7
1792-07-08,1011.3,1007.0,1792_July_8
1792-07-09,1004.9,1003.6,1792_July_9
1792-07-10,1005.8,1013.4,1792_July_10
1792-07-11,1016.5,1014.8,1792_July_11
1792-07-12,1012.1,1011.1,1792_July_12
1792-07-13,1011.0,1008.6,1792_July_13
1792-07-14,1009.1,1013.9,1792_July_14
1792-07-15,1015.2,9999.9,1792_July_15
1792-07-16,1011.2,1007.7,1792_July_16
1792-07-17,1006.8,1006.8,1792_July_17
1792-07-18,1007.3,1007.5,1792_July_18
1792-07-19,1006.4,1000.6,1792_July_19
1792-07-20,997.4,1002.9,1792_July_20
1792-07-21,1005.2,1008.6,1792_July_21
1792-07-22,1012.4,1014.2,1792_July_22
1792-07-23,1014.3,1014.5,1792_July_23
1792-07-24,1014.9,1008.7,1792_July_24
1792-07-25,1009.2,9999.9,1792_July_25
1792-07-26,9999.9,1014.3,1792_July_26
1792-07-27,1013.3,1012.9,1792_July_27
1792-07-28,1016.4,1015.7,1792_July_28
1792-07-29,1016.3,1014.6,1792_July_29
1792-07-30,1014.1,1008.6,1792_July_30
1792-07-31,1008.0,1000.7,1792_July_31
1792-08-01,997.7,1003.9,1792_August_1
1792-08-02,1010.5,1015.3,1792_August_2
1792-08-03,1017.0,1015.9,1792_August_3
1792-08-04,1015.3,1015.3,1792_August_4
1792-08-05,1017.2,1014.8,1792_August_5
1792-08-06,1012.6,1005.9,1792_August_6
1792-08-07,1009.2,1010.6,1792_August_7
1792-08-08,1011.2,1010.9,1792_August_8
1792-08-09,1009.8,1003.2,1792_August_9
1792-08-10,1005.4,1003.7,1792_August_10
1792-08-11,1003.5,996.0,1792_August_11
1792-08-12,998.9,1005.9,1792_August_12
1792-08-13,1008.7,1010.7,1792_August_13
1792-08-14,1007.1,999.5,1792_August_14
1792-08-15,998.5,1001.3,1792_August_15
1792-08-16,1004.6,1009.0,1792_August_16
1792-08-17,1008.8,1007.3,1792_August_17
1792-08-18,1007.2,1004.6,1792_August_18
1792-08-19,1003.4,1003.2,1792_August_19
1792-08-20,1003.3,1012.9,1792_August_20
1792-08-21,1015.4,1015.8,1792_August_21
1792-08-22,1016.4,1015.9,1792_August_22
1792-08-23,1015.5,1011.9,1792_August_23
1792-08-24,1007.6,1001.0,1792_August_24
1792-08-25,996.9,999.7,1792_August_25
1792-08-26,1006.7,9999.9,1792_August_26
1792-08-27,1018.2,1012.3,1792_August_27
1792-08-28,1007.8,1005.3,1792_August_28
1792-08-29,1004.2,1000.8,1792_August_29
1792-08-30,1000.9,1002.8,1792_August_30
1792-08-31,1005.4,1012.5,1792_August_31
1792-09-01,1015.5,1011.7,1792_September_1
1792-09-02,1011.3,1012.5,1792_September_2
1792-09-03,1014.6,1017.4,1792_September_3
1792-09-04,1019.6,1024.4,1792_September_4
1792-09-05,1026.4,1025.8,1792_September_5
1792-09-06,1024.4,1019.0,1792_September_6
1792-09-07,1018.2,1012.1,1792_September_7
1792-09-08,1010.9,1012.1,1792_September_8
1792-09-09,1014.2,1013.6,1792_September_9
1792-09-10,1017.0,1019.3,1792_September_10
1792-09-11,1020.1,1019.5,1792_September_11
1792-09-12,1019.2,1013.6,1792_September_12
1792-09-13,1014.8,1016.0,1792_September_13
1792-09-14,1011.7,1004.6,1792_September_14
1792-09-15,1001.5,1010.8,1792_September_15
1792-09-16,1013.8,1008.2,1792_September_16
1792-09-17,1007.8,1010.1,1792_September_17
1792-09-18,1012.5,1012.6,1792_September_18
1792-09-19,1012.6,1008.4,1792_September_19
1792-09-20,1008.3,1013.5,1792_September_20
1792-09-21,1014.3,1014.0,1792_September_21
1792-09-22,1014.3,1014.4,1792_September_22
1792-09-23,1012.4,1013.6,1792_September_23
1792-09-24,1010.8,1002.8,1792_September_24
1792-09-25,1005.5,1007.0,1792_September_25
1792-09-26,1005.3,1010.3,1792_September_26
1792-09-27,1013.7,1017.3,1792_September_27
1792-09-28,1016.9,1021.5,1792_September_28
1792-09-29,1025.7,1016.7,1792_September_29
1792-09-30,1009.8,998.8,1792_September_30
,9999.9,9999.9,1792_September_31
1792-10-01,1001.8,1006.5,1792_October_1
1792-10-02,1010.0,1010.4,1792_October_2
1792-10-03,1010.0,1006.3,1792_October_3
1792-10-04,1006.1,1010.0,1792_October_4
1792-10-05,1016.7,1018.9,1792_October_5
1792-10-06,1022.7,1023.1,1792_October_6
1792-10-07,1023.2,9999.9,1792_October_7
1792-10-08,9999.9,9999.9,1792_October_8
1792-10-09,9999.9,1003.3,1792_October_9
1792-10-10,1001.8,1002.2,1792_October_10
1792-10-11,1005.0,1005.7,1792_October_11
1792-10-12,1005.8,1006.5,1792_October_12
1792-10-13,990.7,1001.6,1792_October_13
1792-10-14,1006.7,1007.0,1792_October_14
1792-10-15,1004.8,997.7,1792_October_15
1792-10-16,1001.8,1010.5,1792_October_16
1792-10-17,9999.9,1012.9,1792_October_17
1792-10-18,1008.3,1003.1,1792_October_18
1792-10-19,1014.1,9999.9,1792_October_19
1792-10-20,1017.2,1009.6,1792_October_20
1792-10-21,998.0,1003.0,1792_October_21
1792-10-22,1012.3,1023.5,1792_October_22
1792-10-23,1028.0,1027.8,1792_October_23
1792-10-24,1026.6,1016.3,1792_October_24
1792-10-25,1012.2,1010.1,1792_October_25
1792-10-26,1010.6,1018.5,1792_October_26
1792-10-27,1020.3,1019.8,1792_October_27
1792-10-28,1013.6,1009.6,1792_October_28
1792-10-29,1007.8,1010.4,1792_October_29
1792-10-30,1015.3,1021.0,1792_October_30
1792-10-31,1022.8,1019.5,1792_October_31
1792-11-01,1013.3,1004.7,1792_November_1
1792-11-02,1004.5,1001.7,1792_November_2
1792-11-03,1010.3,1014.2,1792_November_3
1792-11-04,1015.6,1012.6,1792_November_4
1792-11-05,1012.3,1011.2,1792_November_5
1792-11-06,1014.1,1016.8,1792_November_6
1792-11-07,1018.4,1017.8,1792_November_7
1792-11-08,1017.7,1014.0,1792_November_8
1792-11-09,1006.3,995.1,1792_November_9
1792-11-10,994.2,999.4,1792_November_10
1792-11-11,1003.1,1006.6,1792_November_11
1792-11-12,1004.6,1000.6,1792_November_12
1792-11-13,1000.9,1002.3,1792_November_13
1792-11-14,1002.2,1010.3,1792_November_14
1792-11-15,1013.6,1012.1,1792_November_15
1792-11-16,9999.9,9999.9,1792_November_16
1792-11-17,9999.9,1014.2,1792_November_17
1792-11-18,1011.6,1000.5,1792_November_18
1792-11-19,1003.8,992.7,1792_November_19
1792-11-20,989.8,1009.5,1792_November_20
1792-11-21,1018.6,1024.4,1792_November_21
1792-11-22,1024.2,1021.0,1792_November_22
1792-11-23,1018.9,1008.5,1792_November_23
1792-11-24,1001.6,1001.7,1792_November_24
1792-11-25,1006.9,1016.8,1792_November_25
1792-11-26,1017.6,1012.3,1792_November_26
1792-11-27,1017.4,1022.8,1792_November_27
1792-11-28,1023.5,997.8,1792_November_28
1792-11-29,1000.4,998.0,1792_November_29
1792-11-30,997.9,1004.9,1792_November_30
,9999.9,9999.9,1792_November_31
1792-12-01,1005.7,1004.7,1792_December_1
1792-12-02,1005.4,1015.9,1792_December_2
1792-12-03,1020.4,1021.5,1792_December_3
1792-12-04,1017.9,1011.7,1792_December_4
1792-12-05,1012.4,1014.7,1792_December_5
1792-12-06,1014.8,1010.9,1792_December_6
1792-12-07,1015.0,1009.4,1792_December_7
1792-12-08,1005.9,999.8,1792_December_8
1792-12-09,995.5,1004.3,1792_December_9
1792-12-10,1008.2,1010.8,1792_December_10
1792-12-11,1010.5,1014.0,1792_December_11
1792-12-12,1015.2,1009.5,1792_December_12
1792-12-13,1006.0,1002.3,1792_December_13
1792-12-14,998.7,994.2,1792_December_14
1792-12-15,991.7,994.6,1792_December_15
1792-12-16,999.3,1002.1,1792_December_16
1792-12-17,1002.5,1007.3,1792_December_17
1792-12-18,1009.3,1003.1,1792_December_18
1792-12-19,995.6,1001.6,1792_December_19
1792-12-20,1005.0,1006.0,1792_December_20
1792-12-21,998.1,1006.2,1792_December_21
1792-12-22,993.7,998.7,1792_December_22
1792-12-23,1011.7,1023.1,1792_December_23
1792-12-24,1021.8,1015.3,1792_December_24
1792-12-25,1020.4,1026.1,1792_December_25
1792-12-26,1027.0,1027.1,1792_December_26
1792-12-27,1026.6,1027.9,1792_December_27
1792-12-28,1026.3,1014.8,1792_December_28
1792-12-29,1007.0,1006.4,1792_December_29
1792-12-30,1007.9,1000.9,1792_December_30
1792-12-31,993.5,1006.4,1792_December_31
1793-01-01,1017.3,1029.0,1793_January_1
1793-01-02,1020.6,1024.0,1793_January_2
1793-01-03,1031.1,1022.8,1793_January_3
1793-01-04,1008.8,1001.8,1793_January_4
1793-01-05,9999.9,1013.1,1793_January_5
1793-01-06,1015.5,1006.7,1793_January_6
1793-01-07,1007.7,1008.3,1793_January_7
1793-01-08,1008.9,1003.8,1793_January_8
1793-01-09,998.8,991.3,1793_January_9
1793-01-10,996.4,998.7,1793_January_10
1793-01-11,994.7,998.3,1793_January_11
1793-01-12,1004.7,1010.4,1793_January_12
1793-01-13,1011.3,1018.7,1793_January_13
1793-01-14,1021.5,1015.8,1793_January_14
1793-01-15,1011.4,1004.3,1793_January_15
1793-01-16,1003.1,993.2,1793_January_16
1793-01-17,985.4,1004.2,1793_January_17
1793-01-18,1010.1,1005.1,1793_January_18
1793-01-19,1004.3,1009.5,1793_January_19
1793-01-20,1011.9,1002.5,1793_January_20
1793-01-21,997.9,994.2,1793_January_21
1793-01-22,991.0,995.4,1793_January_22
1793-01-23,998.7,1004.1,1793_January_23
1793-01-24,1008.2,1012.7,1793_January_24
1793-01-25,1015.1,1009.2,1793_January_25
1793-01-26,1013.0,1015.8,1793_January_26
1793-01-27,1015.8,1010.8,1793_January_27
1793-01-28,998.5,1001.5,1793_January_28
1793-01-29,1002.8,1022.4,1793_January_29
1793-01-30,1022.7,998.7,1793_January_30
1793-01-31,996.8,1030.5,1793_January_31
1793-02-01,1034.7,1026.9,1793_February_1
1793-02-02,1019.4,1005.0,1793_February_2
1793-02-03,1019.0,1028.7,1793_February_3
1793-02-04,1027.9,1019.1,1793_February_4
1793-02-05,1007.0,1008.6,1793_February_5
1793-02-06,1007.6,996.1,1793_February_6
1793-02-07,1007.2,1018.9,1793_February_7
1793-02-08,1018.7,1003.5,1793_February_8
1793-02-09,997.6,1008.7,1793_February_9
1793-02-10,1008.7,1022.7,1793_February_10
1793-02-11,1030.0,1029.2,1793_February_11
1793-02-12,1026.8,996.8,1793_February_12
1793-02-13,990.8,982.1,1793_February_13
1793-02-14,986.2,1001.6,1793_February_14
1793-02-15,1010.5,1021.2,1793_February_15
1793-02-16,1025.8,1024.2,1793_February_16
1793-02-17,1017.9,997.3,1793_February_17
1793-02-18,1006.9,1019.5,1793_February_18
1793-02-19,1022.4,1005.9,1793_February_19
1793-02-20,990.7,1003.3,1793_February_20
1793-02-21,1007.1,1007.9,1793_February_21
1793-02-22,1014.2,1027.4,1793_February_22
1793-02-23,1031.7,9999.9,1793_February_23
1793-02-24,1002.5,993.4,1793_February_24
1793-02-25,1025.8,1029.6,1793_February_25
1793-02-26,1018.6,997.3,1793_February_26
1793-02-27,999.7,1006.5,1793_February_27
1793-02-28,1018.3,1033.2,1793_February_28
,9999.9,9999.9,1793_February_29
,9999.9,9999.9,1793_February_30
,9999.9,9999.9,1793_February_31
