,Stn,Datum,Tijd,P,qP,T,qT,Tn,qTn,Tx,qTx,U,qU,Ed,qEd,Tw,qTw,D,qD,F,qF,N,qN
693,32,19400622,12.0,759.7,0,28.3,0,—,7,—,7,74,0,21.4,0,24.6,0,65,0,0.4,0,4,0
694,32,19400622,17.0,759.2,0,26.9,0,—,7,—,7,79,0,20.9,0,24,0,65,0,0.4,0,4,0
695,32,19400622,24.0,—,7,—,7,29.5,0,30.4,0,—,7,—,7,—,7,—,7,—,7,—,7
696,32,19400623,7.0,759.7,0,25.7,0,—,7,—,7,82,0,20.4,0,23.4,0,65,0,0.4,0,4,0
697,32,19400623,12.0,759.7,0,28.3,0,—,7,—,7,73,0,21,0,24.4,0,45,0,0.5,0,5,0
698,32,19400623,17.0,758.2,0,26.9,0,—,7,—,7,79,0,20.9,0,24,0,45,0,0.5,0,4,0
699,32,19400623,24.0,—,7,—,7,28.5,0,30.4,0,—,7,—,7,—,7,—,7,—,7,—,7
700,32,19400624,7.0,760.7,0,27.1,0,—,7,—,7,76,0,20.5,0,23.8,0,65,0,0.4,0,3,0
701,32,19400624,12.0,759.5,0,27.7,0,—,7,—,7,76,0,21.3,0,24.4,0,65,0,0.5,0,4,0
702,32,19400624,17.0,758.5,0,27.1,0,—,7,—,7,77,0,20.8,0,24,0,45,0,0.5,0,3,0
703,32,19400624,24.0,—,7,—,7,29.2,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
704,32,19400625,7.0,760.7,0,26.5,0,—,7,—,7,77,0,20,0,23.4,0,65,0,0.5,0,3,0
705,32,19400625,12.0,759.5,0,27.9,0,—,7,—,7,71,0,20.1,0,23.8,0,65,0,0.6,0,3,0
706,32,19400625,17.0,758.9,0,27.7,0,—,7,—,7,70,0,19.4,0,23.4,0,45,0,0.6,0,3,0
707,32,19400625,24.0,—,7,—,7,28.4,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
708,32,19400626,7.0,759.5,0,26.1,0,—,7,—,7,81,0,20.6,0,23.6,0,90,0,0.5,0,2,0
709,32,19400626,12.0,759.7,0,27.3,0,—,7,—,7,76,0,20.7,0,24,0,90,0,0.6,0,3,0
710,32,19400626,17.0,759,0,26.3,0,—,7,—,7,80,0,20.5,0,23.6,0,65,0,0.6,0,4,0
711,32,19400626,24.0,—,7,—,7,29,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
712,32,19400627,7.0,760.7,0,27.1,0,—,7,—,7,76,0,20.5,0,23.8,0,45,0,0.5,0,3,0
713,32,19400627,12.0,760.2,0,27.7,0,—,7,—,7,79,0,22,0,24.8,0,45,0,0.6,0,2,0
714,32,19400627,17.0,757.9,0,28.5,0,—,7,—,7,70,0,20.5,0,24.2,0,65,0,0.6,0,2,0
715,32,19400627,24.0,—,7,—,7,29,0,29.5,0,—,7,—,7,—,7,—,7,—,7,—,7
716,32,19400628,7.0,760.7,0,26.1,0,—,7,—,7,80,0,20.2,0,23.4,0,90,0,0.5,0,3,0
717,32,19400628,12.0,760,0,27.3,0,—,7,—,7,75,0,20.4,0,23.8,0,90,0,0.6,0,2,0
718,32,19400628,17.0,759,0,26.3,0,—,7,—,7,78,0,20.1,0,23.4,0,65,0,0.6,0,2,0
719,32,19400628,24.0,—,7,—,7,28.8,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
720,32,19400629,7.0,761,0,27.9,0,—,7,—,7,72,0,20.4,0,24,0,65,0,0.5,0,3,0
721,32,19400629,12.0,761.2,0,28.5,0,—,7,—,7,71,0,20.9,0,24.4,0,65,0,0.6,0,3,0
722,32,19400629,17.0,758.9,0,28.1,0,—,7,—,7,72,0,20.7,0,24.2,0,65,0,0.6,0,3,0
723,32,19400629,24.0,—,7,—,7,30,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
724,32,19400630,7.0,760,0,27.9,0,—,7,—,7,73,0,20.6,0,24.1,0,90,0,0.4,0,2,0
725,32,19400630,12.0,760.7,0,28.1,0,—,7,—,7,74,0,21.3,0,24.5,0,90,0,0.5,0,3,0
726,32,19400630,17.0,759.5,0,28.2,0,—,7,—,7,72,0,20.6,0,24.2,0,65,0,0.4,0,3,0
727,32,19400630,24.0,—,7,—,7,30,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
728,32,19400701,7.0,759.2,0,27.4,0,—,7,—,7,74,0,20.5,0,23.8,0,65,0,0.5,0,4,0
729,32,19400701,12.0,759.7,0,27.7,0,—,7,—,7,72,0,19.9,0,24,0,90,0,0.6,0,5,0
730,32,19400701,17.0,758.5,0,27.5,0,—,7,—,7,72,0,19.9,0,23.6,0,90,0,0.6,0,4,0
731,32,19400701,24.0,—,7,—,7,29,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
732,32,19400702,7.0,758.7,0,27.1,0,—,7,—,7,73,0,19.7,0,23.4,0,65,0,0.5,0,4,0
733,32,19400702,12.0,759.2,0,27.5,0,—,7,—,7,73,0,20.3,0,23.8,0,65,0,0.6,0,5,0
734,32,19400702,17.0,758.7,0,26.9,0,—,7,—,7,73,0,19.5,0,23.2,0,90,0,0.6,0,3,0
735,32,19400702,24.0,—,7,—,7,28,0,29.8,0,—,7,—,7,—,7,—,7,—,7,—,7
736,32,19400703,7.0,758.5,0,27.5,0,—,7,—,7,82,0,22.5,0,25,0,65,0,0.6,0,5,0
737,32,19400703,12.0,758.9,0,28.1,0,—,7,—,7,83,0,23.8,0,25.8,0,90,0,0.6,0,5,0
738,32,19400703,17.0,758.7,0,27.8,0,—,7,—,7,75,0,21,0,24.3,0,90,0,0.6,0,6,0
739,32,19400703,24.0,—,7,—,7,29.2,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
740,32,19400704,7.0,759.7,0,27.3,0,—,7,—,7,77,0,21.1,0,24.2,0,90,0,0.6,0,5,0
741,32,19400704,12.0,759.2,0,27.9,0,—,7,—,7,76,0,21.6,0,24.6,0,90,0,0.7,0,6,0
742,32,19400704,17.0,758.9,0,27.5,0,—,7,—,7,76,0,21,0,24.2,0,90,0,0.7,0,5,0
743,32,19400704,24.0,—,7,—,7,28.5,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
744,32,19400705,7.0,759.7,0,27.1,0,—,7,—,7,75,0,20.1,0,23.6,0,65,0,0.6,0,3,0
745,32,19400705,12.0,760.2,0,28.3,0,—,7,—,7,70,0,20.2,0,24,0,65,0,0.6,0,4,0
746,32,19400705,17.0,758.7,0,27.1,0,—,7,—,7,75,0,20.1,0,23.6,0,90,0,0.7,0,4,0
747,32,19400705,24.0,—,7,—,7,28.2,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
748,32,19400706,7.0,759.5,0,27.3,0,—,7,—,7,73,0,20,0,23.6,0,65,0,0.6,0,3,0
749,32,19400706,12.0,759.7,0,28.5,0,—,7,—,7,69,0,20.1,0,24,0,65,0,0.7,0,3,0
750,32,19400706,17.0,758.7,0,27.1,0,—,7,—,7,76,0,20.5,0,23.8,0,65,0,0.7,0,2,0
751,32,19400706,24.0,—,7,—,7,28.4,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
752,32,19400707,7.0,758.9,0,26.9,0,—,7,—,7,74,0,19.8,0,23.4,0,65,0,0.6,0,3,0
753,32,19400707,12.0,760.5,0,28.5,0,—,7,—,7,70,0,20.5,0,24.2,0,65,0,0.7,0,2,0
754,32,19400707,17.0,760,0,27.9,0,—,7,—,7,71,0,20.1,0,23.8,0,90,0,0.7,0,2,0
755,32,19400707,24.0,—,7,—,7,29,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
756,32,19400708,7.0,759.5,0,28.1,0,—,7,—,7,71,0,20.3,0,24,0,65,0,0.7,0,3,0
757,32,19400708,12.0,760,0,28.3,0,—,7,—,7,73,0,21,0,24.4,0,65,0,0.7,0,2,0
758,32,19400708,17.0,759.2,0,28.1,0,—,7,—,7,70,0,20,0,23.8,0,90,0,0.7,0,2,0
759,32,19400708,24.0,—,7,—,7,29.6,0,32,0,—,7,—,7,—,7,—,7,—,7,—,7
760,32,19400709,7.0,762,0,28.3,0,—,7,—,7,71,0,20.6,0,24.2,0,45,0,0.7,0,2,0
761,32,19400709,12.0,760.5,0,28.7,0,—,7,—,7,71,0,21.2,0,24.6,0,45,0,0.7,0,2,0
762,32,19400709,17.0,760,0,28.1,0,—,7,—,7,71,0,20.3,0,24,0,45,0,0.7,0,2,0
763,32,19400709,24.0,—,7,—,7,30.4,0,32.5,0,—,7,—,7,—,7,—,7,—,7,—,7
764,32,19400710,7.0,762.5,0,26.5,0,—,7,—,7,78,0,20.4,0,23.6,0,65,0,0.6,0,1,0
765,32,19400710,12.0,762.5,0,27.6,0,—,7,—,7,78,0,21.7,0,24.6,0,45,0,0.7,0,2,0
766,32,19400710,17.0,760.7,0,26.5,0,—,7,—,7,83,0,21.5,0,24.2,0,45,0,0.7,0,1,0
767,32,19400710,24.0,—,7,—,7,28.8,0,30.4,0,—,7,—,7,—,7,—,7,—,7,—,7
768,32,19400711,7.0,760.7,0,26.9,0,—,7,—,7,71,0,18.8,0,22.8,0,65,0,0.5,0,3,0
769,32,19400711,12.0,760.7,0,27.9,0,—,7,—,7,71,0,20.1,0,23.8,0,45,0,0.6,0,4,0
770,32,19400711,17.0,760,0,26.9,0,—,7,—,7,72,0,19.1,0,23,0,45,0,0.6,0,3,0
771,32,19400711,24.0,—,7,—,7,27.2,0,29.7,0,—,7,—,7,—,7,—,7,—,7,—,7
772,32,19400712,7.0,760.7,0,26.9,0,—,7,—,7,80,0,21.3,0,24.2,0,65,0,0.4,0,3,0
773,32,19400712,12.0,761,0,28.3,0,—,7,—,7,74,0,21.4,0,24.6,0,65,0,0.5,0,3,0
774,32,19400712,17.0,760,0,27.9,0,—,7,—,7,72,0,20.4,0,24,0,45,0,0.5,0,3,0
775,32,19400712,24.0,—,7,—,7,28,0,29.5,0,—,7,—,7,—,7,—,7,—,7,—,7
776,32,19400713,7.0,761,0,27.1,0,—,7,—,7,80,0,21.3,0,24,0,65,0,0.6,0,1,0
777,32,19400713,12.0,761.2,0,28.7,0,—,7,—,7,70,0,20.8,0,24.4,0,65,0,0.7,0,2,0
778,32,19400713,17.0,760.5,0,28,0,—,7,—,7,72,0,20.4,0,24,0,90,0,0.7,0,2,0
779,32,19400713,24.0,—,7,—,7,28.7,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
780,32,19400714,7.0,760.2,0,28.1,0,—,7,—,7,72,0,20.7,0,24.2,0,65,0,0.7,0,1,0
781,32,19400714,12.0,757.9,0,28.5,0,—,7,—,7,69,0,20.1,0,24,0,65,0,0.7,0,1,0
782,32,19400714,17.0,759.5,0,27.9,0,—,7,—,7,71,0,20.1,0,23.8,0,45,0,0.7,0,1,0
783,32,19400714,24.0,—,7,—,7,29.2,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
784,32,19400715,7.0,761,0,26.7,0,—,7,—,7,74,0,19.6,0,23.2,0,65,0,0.6,0,4,0
785,32,19400715,12.0,757.9,0,26.9,0,—,7,—,7,77,0,20.6,0,23.8,0,65,0,0.6,0,3,0
786,32,19400715,17.0,757.9,0,26.5,0,—,7,—,7,74,0,19.3,0,23,0,45,0,0.6,0,3,0
787,32,19400715,24.0,—,7,—,7,27.5,0,29,0,—,7,—,7,—,7,—,7,—,7,—,7
788,32,19400716,7.0,760.2,0,26.5,0,—,7,—,7,80,0,20.8,0,23.8,0,65,0,0.5,0,3,0
789,32,19400716,12.0,760.7,0,26.9,0,—,7,—,7,79,0,20.9,0,24,0,65,0,0.6,0,3,0
790,32,19400716,17.0,759.5,0,26.3,0,—,7,—,7,81,0,20.9,0,23.8,0,65,0,0.6,0,3,0
791,32,19400716,24.0,—,7,—,7,28,0,29.8,0,—,7,—,7,—,7,—,7,—,7,—,7
792,32,19400717,7.0,761,0,28.1,0,—,7,—,7,74,0,21.1,0,24.4,0,65,0,0.4,0,4,0
793,32,19400717,12.0,759.7,0,28.5,0,—,7,—,7,73,0,21.3,0,24.6,0,65,0,0.5,0,4,0
794,32,19400717,17.0,758.9,0,27.9,0,—,7,—,7,71,0,20.1,0,23.8,0,65,0,0.5,0,3,0
795,32,19400717,24.0,—,7,—,7,28.3,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
796,32,19400718,7.0,760.7,0,26.5,0,—,7,—,7,77,0,20,0,23.4,0,65,0,0.4,0,3,0
797,32,19400718,12.0,760.7,0,28.3,0,—,7,—,7,70,0,20.2,0,24,0,65,0,0.5,0,2,0
798,32,19400718,17.0,758.9,0,27.9,0,—,7,—,7,71,0,20.1,0,23.8,0,45,0,0.5,0,4,0
799,32,19400718,24.0,—,7,—,7,28.4,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
800,32,19400719,7.0,759.7,0,27.1,0,—,7,—,7,72,0,19.4,0,23.2,0,65,0,0.4,0,5,0
801,32,19400719,12.0,760.2,0,28.1,0,—,7,—,7,70,0,20,0,23.8,0,65,0,0.4,0,6,0
802,32,19400719,17.0,759.2,0,27.1,0,—,7,—,7,75,0,20.1,0,23.6,0,90,0,0.4,0,5,0
803,32,19400719,24.0,—,7,—,7,28,0,29.4,0,—,7,—,7,—,7,—,7,—,7,—,7
804,32,19400720,7.0,759.2,0,27.9,0,—,7,—,7,70,0,19.7,0,23.6,0,65,0,0.2,0,5,0
805,32,19400720,12.0,760,0,28.1,0,—,7,—,7,71,0,20.3,0,24,0,65,0,0.4,0,6,0
806,32,19400720,17.0,758.7,0,27.9,0,—,7,—,7,70,0,19.7,0,23.6,0,45,0,0.3,0,6,0
807,32,19400720,24.0,—,7,—,7,29.4,0,30.4,0,—,7,—,7,—,7,—,7,—,7,—,7
808,32,19400721,7.0,759.2,0,28.1,0,—,7,—,7,69,0,19.6,0,23.6,0,65,0,0.3,0,2,0
809,32,19400721,12.0,758.9,0,28.5,0,—,7,—,7,69,0,20.1,0,24,0,65,0,0.3,0,2,0
810,32,19400721,17.0,759.2,0,28.1,0,—,7,—,7,69,0,19.6,0,23.6,0,65,0,0.3,0,2,0
811,32,19400721,24.0,—,7,—,7,30.8,0,30.4,0,—,7,—,7,—,7,—,7,—,7,—,7
812,32,19400722,7.0,759.7,0,27.1,0,—,7,—,7,73,0,19.7,0,23.4,0,65,0,0.3,0,3,0
813,32,19400722,12.0,760.2,0,28.3,0,—,7,—,7,70,0,20.2,0,24,0,65,0,0.3,0,2,0
814,32,19400722,17.0,758.7,0,27.5,0,—,7,—,7,73,0,20.3,0,23.8,0,45,0,0.3,0,2,0
815,32,19400722,24.0,—,7,—,7,28,0,29.4,0,—,7,—,7,—,7,—,7,—,7,—,7
816,32,19400723,7.0,759,0,26.9,0,—,7,—,7,73,0,19.5,0,23.2,0,65,0,0.3,0,3,0
817,32,19400723,12.0,759.7,0,27.9,0,—,7,—,7,71,0,20.1,0,23.8,0,65,0,0.3,0,2,0
818,32,19400723,17.0,758.7,0,27.1,0,—,7,—,7,73,0,19.7,0,23.4,0,65,0,0.3,0,2,0
819,32,19400723,24.0,—,7,—,7,29,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
820,32,19400724,7.0,759.7,0,27.1,0,—,7,—,7,73,0,19.7,0,23.4,0,90,0,0.3,0,2,0
821,32,19400724,12.0,758.2,0,28.1,0,—,7,—,7,71,0,20.3,0,24,0,90,0,0.4,0,2,0
822,32,19400724,17.0,759.5,0,27.5,0,—,7,—,7,73,0,19.9,0,23.6,0,65,0,0.3,0,2,0
823,32,19400724,24.0,—,7,—,7,28,0,29.6,0,—,7,—,7,—,7,—,7,—,7,—,7
824,32,19400725,7.0,760.7,0,27.5,0,—,7,—,7,73,0,20.3,0,23.8,0,65,0,0.3,0,2,0
825,32,19400725,12.0,759.7,0,28.1,0,—,7,—,7,71,0,20.3,0,24,0,65,0,0.4,0,2,0
826,32,19400725,17.0,760.2,0,27.7,0,—,7,—,7,70,0,19.6,0,23.5,0,65,0,0.4,0,2,0
827,32,19400725,24.0,—,7,—,7,29,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
828,32,19400726,7.0,760.7,0,26.9,0,—,7,—,7,76,0,20.2,0,23.6,0,90,0,0.4,0,2,0
829,32,19400726,12.0,759.7,0,28.1,0,—,7,—,7,70,0,20,0,23.8,0,90,0,0.4,0,2,0
830,32,19400726,17.0,759.5,0,27.5,0,—,7,—,7,71,0,19.5,0,23.4,0,90,0,0.4,0,2,0
831,32,19400726,24.0,—,7,—,7,28.3,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
832,32,19400727,7.0,760.7,0,27.9,0,—,7,—,7,71,0,20.1,0,23.8,0,65,0,0.4,0,3,0
833,32,19400727,12.0,760.7,0,28.5,0,—,7,—,7,73,0,21.3,0,24.6,0,90,0,0.5,0,2,0
834,32,19400727,17.0,760,0,28.1,0,—,7,—,7,71,0,20.3,0,24,0,90,0,0.5,0,2,0
835,32,19400727,24.0,—,7,—,7,29,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
836,32,19400728,7.0,759.5,0,28.1,0,—,7,—,7,70,0,20,0,23.8,0,65,0,0.4,0,3,0
837,32,19400728,12.0,760.2,0,28.4,0,—,7,—,7,72,0,20.9,0,24.4,0,65,0,0.5,0,2,0
838,32,19400728,17.0,758.9,0,27.9,0,—,7,—,7,71,0,20.1,0,23.8,0,90,0,0.4,0,2,0
839,32,19400728,24.0,—,7,—,7,28.4,0,30.4,0,—,7,—,7,—,7,—,7,—,7,—,7
840,32,19400729,7.0,761,0,27.5,0,—,7,—,7,72,0,19.9,0,23.6,0,65,0,0.4,0,3,0
841,32,19400729,12.0,761.2,0,28.5,0,—,7,—,7,70,0,20.5,0,24.2,0,65,0,0.5,0,2,0
842,32,19400729,17.0,760,0,28.1,0,—,7,—,7,71,0,20.3,0,24,0,90,0,0.6,0,2,0
843,32,19400729,24.0,—,7,—,7,29,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
844,32,19400730,7.0,761.7,0,26.9,0,—,7,—,7,74,0,19.8,0,23.4,0,65,0,0.5,0,2,0
845,32,19400730,12.0,761.5,0,28.1,0,—,7,—,7,71,0,20.3,0,24,0,65,0,0.6,0,2,0
846,32,19400730,17.0,760,0,29.4,0,—,7,—,7,63,0,19.5,0,23.8,0,65,0,0.5,0,2,0
847,32,19400730,24.0,—,7,—,7,29,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
848,32,19400731,7.0,760.5,0,26.5,0,—,7,—,7,73,0,19,0,22.8,0,65,0,0.4,0,2,0
849,32,19400731,12.0,758.2,0,27.9,0,—,7,—,7,72,0,20.4,0,24,0,65,0,0.4,0,2,0
850,32,19400731,17.0,758.5,0,27.5,0,—,7,—,7,71,0,19.5,0,23.4,0,65,0,0.4,0,2,0
851,32,19400731,24.0,—,7,—,7,28,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
852,32,19400801,7.0,760.7,0,29.1,0,—,7,—,7,91,0,27.4,0,27.8,0,45,0,0.4,0,3,0
853,32,19400801,12.0,761,0,29.3,0,—,7,—,7,92,0,28.1,0,28.2,0,45,0,0.5,0,2,0
854,32,19400801,17.0,760,0,28.1,0,—,7,—,7,95,0,27,0,27.4,0,45,0,0.4,0,2,0
855,32,19400801,24.0,—,7,—,7,29.6,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
856,32,19400802,7.0,760.7,0,28.5,0,—,7,—,7,98,0,28.5,0,28.2,0,45,0,0.4,0,3,0
857,32,19400802,12.0,760.7,0,28.7,0,—,7,—,7,96,0,28.4,0,28.2,0,45,0,0.5,0,2,0
858,32,19400802,17.0,758.2,0,28.5,0,—,7,—,7,96,0,28.1,0,28,0,45,0,0.5,0,2,0
859,32,19400802,24.0,—,7,—,7,29.5,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
860,32,19400803,7.0,760.7,0,28.9,0,—,7,—,7,93,0,27.9,0,28,0,65,0,0.4,0,3,0
861,32,19400803,12.0,761.2,0,29.1,0,—,7,—,7,95,0,28.7,0,28.4,0,65,0,0.5,0,2,0
862,32,19400803,17.0,758.2,0,28.9,0,—,7,—,7,93,0,27.9,0,28,0,65,0,0.5,0,2,0
863,32,19400803,24.0,—,7,—,7,30,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
864,32,19400804,7.0,760.7,0,28.5,0,—,7,—,7,98,0,28.5,0,28.2,0,65,0,0.5,0,3,0
865,32,19400804,12.0,761.2,0,28.7,0,—,7,—,7,96,0,28.4,0,28.2,0,45,0,0.5,0,2,0
866,32,19400804,17.0,760.7,0,28.3,0,—,7,—,7,98,0,28.2,0,28,0,45,0,0.5,0,2,0
867,32,19400804,24.0,—,7,—,7,29.6,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
868,32,19400805,7.0,761,0,28.1,0,—,7,—,7,94,0,26.8,0,27.3,0,45,0,0.5,0,2,0
869,32,19400805,12.0,761.2,0,28.7,0,—,7,—,7,98,0,28.9,0,28.4,0,25,0,0.6,0,2,0
870,32,19400805,17.0,760.7,0,28.5,0,—,7,—,7,95,0,27.7,0,27.8,0,25,0,0.6,0,2,0
871,32,19400805,24.0,—,7,—,7,29,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
872,32,19400806,7.0,758.2,0,27.9,0,—,7,—,7,96,0,27.1,0,27.4,0,65,0,0.6,0,2,0
873,32,19400806,12.0,760.2,0,28.9,0,—,7,—,7,96,0,28.8,0,28.4,0,45,0,0.7,0,2,0
874,32,19400806,17.0,757.4,0,28.1,0,—,7,—,7,98,0,27.9,0,27.8,0,45,0,0.7,0,2,0
875,32,19400806,24.0,—,7,—,7,28.4,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
876,32,19400807,7.0,760,0,27.9,0,—,7,—,7,93,0,26.3,0,24.4,0,65,0,0.6,0,3,0
877,32,19400807,12.0,760.5,0,28.5,0,—,7,—,7,99,0,29,0,28.4,0,45,0,0.7,0,2,0
878,32,19400807,17.0,757.9,0,28.5,0,—,7,—,7,95,0,27.7,0,27.8,0,45,0,0.7,0,3,0
879,32,19400807,24.0,—,7,—,7,29,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
880,32,19400808,7.0,760.7,0,27.9,0,—,7,—,7,75,0,21.2,0,24.4,0,45,0,0.5,0,2,0
881,32,19400808,12.0,760.7,0,28.5,0,—,7,—,7,92,0,26.8,0,27.4,0,45,0,0.6,0,2,0
882,32,19400808,17.0,759,0,27.7,0,—,7,—,7,93,0,26,0,26.8,0,25,0,0.6,0,2,0
883,32,19400808,24.0,—,7,—,7,28.4,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
884,32,19400809,7.0,759.7,0,27.9,0,—,7,—,7,74,0,20.8,0,24.2,0,65,0,0.6,0,2,0
885,32,19400809,12.0,761,0,28.1,0,—,7,—,7,80,0,25.8,0,26.8,0,65,0,0.7,0,2,0
886,32,19400809,17.0,758.5,0,27.9,0,—,7,—,7,89,0,25.1,0,26.4,0,65,0,0.7,0,2,0
887,32,19400809,24.0,—,7,—,7,28.5,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
888,32,19400810,7.0,760,0,27.7,0,—,7,—,7,92,0,25.6,0,26.6,0,45,0,0.6,0,3,0
889,32,19400810,12.0,760.5,0,28.7,0,—,7,—,7,90,0,26.7,0,27.4,0,45,0,0.7,0,2,0
890,32,19400810,17.0,757.2,0,28.1,0,—,7,—,7,88,0,25,0,26.4,0,45,0,0.7,0,2,0
891,32,19400810,24.0,—,7,—,7,29.4,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
892,32,19400811,7.0,758.2,0,27.9,0,—,7,—,7,79,0,22.3,0,25,0,65,0,0.6,0,2,0
893,32,19400811,12.0,758.2,0,28.5,0,—,7,—,7,86,0,25,0,26.5,0,45,0,0.7,0,2,0
894,32,19400811,17.0,758.2,0,28.1,0,—,7,—,7,83,0,23.8,0,25.8,0,45,0,0.7,0,2,0
895,32,19400811,24.0,—,7,—,7,28.4,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
896,32,19400812,7.0,758.2,0,26.9,0,—,7,—,7,86,0,22.8,0,25,0,65,0,0.5,0,5,0
897,32,19400812,12.0,758.2,0,27.5,0,—,7,—,7,83,0,22.9,0,25.2,0,45,0,0.6,0,4,0
898,32,19400812,17.0,758.2,0,27.3,0,—,7,—,7,82,0,22.2,0,24.8,0,45,0,0.6,0,4,0
899,32,19400812,24.0,—,7,—,7,28,0,29.4,0,—,7,—,7,—,7,—,7,—,7,—,7
900,32,19400813,7.0,759.2,0,25.9,0,—,7,—,7,82,0,20.7,0,23.6,0,65,0,0.4,0,4,0
901,32,19400813,12.0,760.5,0,27.5,0,—,7,—,7,82,0,22.5,0,25,0,45,0,0.5,0,3,0
902,32,19400813,17.0,759.2,0,27.1,0,—,7,—,7,82,0,22,0,24.6,0,45,0,0.5,0,4,0
903,32,19400813,24.0,—,7,—,7,28,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
904,32,19400814,7.0,758.2,0,25.9,0,—,7,—,7,81,0,20.3,0,23.4,0,65,0,0.5,0,3,0
905,32,19400814,12.0,760.5,0,27.3,0,—,7,—,7,82,0,22.2,0,24.8,0,45,0,0.6,0,4,0
906,32,19400814,17.0,759.5,0,26.9,0,—,7,—,7,81,0,21.7,0,24.4,0,45,0,0.5,0,3,0
907,32,19400814,24.0,—,7,—,7,28.6,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
908,32,19400815,7.0,758.9,0,26.3,0,—,7,—,7,80,0,20.5,0,23.6,0,45,0,0.5,0,3,0
909,32,19400815,12.0,760.5,0,27.5,0,—,7,—,7,83,0,22.9,0,25.2,0,45,0,0.6,0,3,0
910,32,19400815,17.0,759.2,0,26.9,0,—,7,—,7,84,0,22.4,0,24.8,0,45,0,0.5,0,3,0
911,32,19400815,24.0,—,7,—,7,29,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
912,32,19400816,7.0,759.5,0,26.9,0,—,7,—,7,73,0,19.5,0,23.2,0,45,0,0.5,0,3,0
913,32,19400816,12.0,761.2,0,27.5,0,—,7,—,7,80,0,22.1,0,24.8,0,45,0,0.6,0,4,0
914,32,19400816,17.0,758.9,0,26.9,0,—,7,—,7,79,0,20.9,0,24,0,45,0,0.6,0,4,0
915,32,19400816,24.0,—,7,—,7,28.6,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
916,32,19400817,7.0,758.5,0,27,0,—,7,—,7,79,0,21.2,0,24.2,0,45,0,0.6,0,3,0
917,32,19400817,12.0,761.2,0,28.7,0,—,7,—,7,90,0,26.7,0,27.4,0,65,0,0.7,0,4,0
918,32,19400817,17.0,759.5,0,27.9,0,—,7,—,7,93,0,26.3,0,27,0,65,0,0.7,0,3,0
919,32,19400817,24.0,—,7,—,7,29.6,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
920,32,19400818,7.0,759.5,0,27.1,0,—,7,—,7,77,0,20.8,0,24,0,45,0,0.6,0,4,0
921,32,19400818,12.0,761,0,28.5,0,—,7,—,7,89,0,26,0,27,0,65,0,0.7,0,5,0
922,32,19400818,17.0,758.9,0,28.1,0,—,7,—,7,90,0,25.8,0,26.8,0,65,0,0.7,0,5,0
923,32,19400818,24.0,—,7,—,7,29.4,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
924,32,19400819,7.0,758.9,0,27.5,0,—,7,—,7,76,0,21,0,24.2,0,45,0,0.6,0,4,0
925,32,19400819,12.0,760.2,0,28.3,0,—,7,—,7,96,0,27.6,0,27.7,0,65,0,0.7,0,5,0
926,32,19400819,17.0,760,0,28.1,0,—,7,—,7,92,0,26.2,0,27,0,65,0,0.7,0,4,0
